0.5, 0.01, 1, 3, 0.12484821765485465, -0.05774191745264856
0.5, 0.01, 1, 5, 0.15771485380754724, -0.04135807207643927
0.5, 0.01, 1, 7, 0.20439879172184905, -0.04296703616221309
0.5, 0.01, 1, 10, 0.19229238854677289, -0.06169905067542225
0.5, 0.01, 1, 15, 0.20553654370806118, -0.04227798947809991
0.5, 0.01, 1, 20, 0.23546133849262363, -0.0392864270973724
0.5, 0.01, 1, 30, 0.10624840985176731, -0.07781699883188697
0.5, 0.01, 3, 3, 0.043184454856611154, -0.047315076535347944
0.5, 0.01, 3, 5, 0.05321152535665563, -0.030911055657919073
0.5, 0.01, 3, 7, 0.0569148878905974, -0.029461080362583214
0.5, 0.01, 3, 10, 0.05189342575413436, -0.024057249902997402
0.5, 0.01, 3, 15, 0.05270813913247285, -0.025692785860563783
0.5, 0.01, 3, 20, 0.06352225869721839, -0.022525477830604324
0.5, 0.01, 3, 30, 0.044204280820626884, -0.028719971144314904
0.5, 0.01, 5, 3, 0.057564625395616575, -0.015833617773424846
0.5, 0.01, 5, 5, 0.04091126849099158, -0.029059386497142237
0.5, 0.01, 5, 7, 0.04883330375504924, -0.028501451610431605
0.5, 0.01, 5, 10, 0.06029990995346335, -0.02029577411653094
0.5, 0.01, 5, 15, 0.03223358020595968, -0.026211791391837602
0.5, 0.01, 5, 20, 0.03513362986979773, -0.02642069973923744
0.5, 0.01, 5, 30, 0.018285107233698472, -0.028691964959121075
0.5, 0.01, 10, 3, 0.06377209750691448, -0.012644628491740306
0.5, 0.01, 10, 5, 0.05318553595499309, -0.018647505183610802
0.5, 0.01, 10, 7, 0.05440907643992321, -0.017212101010191105
0.5, 0.01, 10, 10, 0.07037563091361809, -0.013457747482702898
0.5, 0.01, 10, 15, 0.04139286365894601, -0.015599162257493693
0.5, 0.01, 10, 20, 0.04669863835477073, -0.017133527833716022
0.5, 0.01, 10, 30, 0.03848478541484712, -0.01778795773866304
0.5, 0.01, 15, 3, 0.06197933557118951, -0.016483196514005538
0.5, 0.01, 15, 5, 0.07212783012090251, -0.009821698394031242
0.5, 0.01, 15, 7, 0.06951835584824595, -0.014960710578491576
0.5, 0.01, 15, 10, 0.07479974358366026, -0.014438162830766044
0.5, 0.01, 15, 15, 0.044635552174304705, -0.01616035012821415
0.5, 0.01, 15, 20, 0.04048564163456314, -0.019757507687083842
0.5, 0.01, 15, 30, 0.03766608029513652, -0.021621246944576233
0.5, 0.01, 20, 3, 0.053750999665335586, -0.016174331841669165
0.5, 0.01, 20, 5, 0.05846098287099899, -0.012427149969612139
0.5, 0.01, 20, 7, 0.06872571611021105, -0.014186007126084088
0.5, 0.01, 20, 10, 0.0672255592680655, -0.014026370490080375
0.5, 0.01, 20, 15, 0.04879490457451552, -0.015048135526530393
0.5, 0.01, 20, 20, 0.040584311294062925, -0.01603935547426183
0.5, 0.01, 20, 30, 0.02884242078455257, -0.019215493117998972
0.5, 0.01, 25, 3, 0.04589673023891594, -0.01711832257934509
0.5, 0.01, 25, 5, 0.04434234409159665, -0.011297713188325176
0.5, 0.01, 25, 7, 0.054351477465808484, -0.01375471762435243
0.5, 0.01, 25, 10, 0.0527671437624877, -0.011593885036455753
0.5, 0.01, 25, 15, 0.028395715763322116, -0.016869115947584445
0.5, 0.01, 25, 20, 0.023911745172945587, -0.014346718981717799
0.5, 0.01, 25, 30, 0.020845590246759693, -0.015749991952389797
0.5, 0.01, 30, 3, 0.04107895167062936, -0.017104130566785614
0.5, 0.01, 30, 5, 0.03828719615437759, -0.013280891057637745
0.5, 0.01, 30, 7, 0.043291321371659475, -0.016283200505180284
0.5, 0.01, 30, 10, 0.044696607291670354, -0.01259438693113557
0.5, 0.01, 30, 15, 0.021503859178598983, -0.015109386415491088
0.5, 0.01, 30, 20, 0.015559822652786659, -0.013239060974420513
0.5, 0.01, 30, 30, 0.013268442053123275, -0.019081847668687257
0.5, 0.03, 1, 3, 0.39660909484335405, -0.17023847339279774
0.5, 0.03, 1, 5, 0.5235711902520561, -0.11385632448152783
0.5, 0.03, 1, 7, 0.7054039717405591, -0.11831817819525003
0.5, 0.03, 1, 10, 0.650353858837954, -0.1783712224730799
0.5, 0.03, 1, 15, 0.7213462669517174, -0.12400926706654258
0.5, 0.03, 1, 20, 0.8385745664044297, -0.11327372983732698
0.5, 0.03, 1, 30, 0.33143572803267096, -0.2152947600810473
0.5, 0.03, 3, 3, 0.12395442924990685, -0.13259916147312334
0.5, 0.03, 3, 5, 0.15899083845343376, -0.08688478719258375
0.5, 0.03, 3, 7, 0.1795912365464376, -0.08178594530383332
0.5, 0.03, 3, 10, 0.16277867213483788, -0.07086033769590017
0.5, 0.03, 3, 15, 0.16286972496488517, -0.07556921561646868
0.5, 0.03, 3, 20, 0.20439621627501237, -0.06621710825433025
0.5, 0.03, 3, 30, 0.1419731862891238, -0.08309161267776233
0.5, 0.03, 5, 3, 0.1715317629516797, -0.04608280760384331
0.5, 0.03, 5, 5, 0.11702249360477168, -0.08642878795405229
0.5, 0.03, 5, 7, 0.14807426413715707, -0.07802252169361856
0.5, 0.03, 5, 10, 0.18520050585729764, -0.05626157270114984
0.5, 0.03, 5, 15, 0.09383686990251117, -0.08201116319209856
0.5, 0.03, 5, 20, 0.10501309544612747, -0.08338141223351148
0.5, 0.03, 5, 30, 0.05565736694228862, -0.09034945998814492
0.5, 0.03, 10, 3, 0.19856360160143538, -0.03628938248424163
0.5, 0.03, 10, 5, 0.16262791777249586, -0.051295206522409154
0.5, 0.03, 10, 7, 0.16895049297058562, -0.04685518867037408
0.5, 0.03, 10, 10, 0.2212754282892766, -0.039109705932573235
0.5, 0.03, 10, 15, 0.12464715349149924, -0.0459496793095826
0.5, 0.03, 10, 20, 0.14161062783552314, -0.050405983905241314
0.5, 0.03, 10, 30, 0.11794573335424197, -0.052514094472066675
0.5, 0.03, 15, 3, 0.19456753880899225, -0.04594123067125444
0.5, 0.03, 15, 5, 0.22820787984760682, -0.02676586248229562
0.5, 0.03, 15, 7, 0.21947003943436738, -0.04374383894483924
0.5, 0.03, 15, 10, 0.2366353459632986, -0.042534755522929735
0.5, 0.03, 15, 15, 0.13590798914388036, -0.047401088986052886
0.5, 0.03, 15, 20, 0.1214477956726634, -0.05782864251861275
0.5, 0.03, 15, 30, 0.11422591037413676, -0.06331093810934463
0.5, 0.03, 20, 3, 0.16836612883573077, -0.04674808463957836
0.5, 0.03, 20, 5, 0.18306216316916757, -0.03350095289328647
0.5, 0.03, 20, 7, 0.21982345739669973, -0.040672161770929915
0.5, 0.03, 20, 10, 0.21619163786020779, -0.0413895354678232
0.5, 0.03, 20, 15, 0.15298091468970854, -0.04355376885842599
0.5, 0.03, 20, 20, 0.12541787677906457, -0.04706624057647424
