1h, 0.8, 0.2, 20, 3, -0.09390001501090905, -0.18557024974034453
1h, 0.8, 0.2, 20, 5, -0.24002738591772332, -0.3122239367586671
1h, 0.8, 0.2, 20, 10, -0.2122852092927876, -0.2789171816853476
1h, 0.8, 0.2, 20, 20, -0.25367334579990675, -0.2974461643079225
1h, 0.8, 0.2, 20, 30, -0.33319478053743057, -0.34289599622167677
1h, 0.8, 0.2, 30, 3, -0.20957738097198242, -0.27805363886833345
1h, 0.8, 0.2, 30, 5, -0.30164994248233545, -0.3508524980154114
1h, 0.8, 0.2, 30, 10, -0.33627730775759634, -0.35341901613632176
1h, 0.8, 0.2, 30, 20, -0.305886765250613, -0.35375759017958774
1h, 0.8, 0.2, 30, 30, -0.3618758364067607, -0.377631357232763
2h, 0.5, 0.05, 1, 3, 0.0793599983811577, -0.2649678529073315
2h, 0.5, 0.05, 1, 5, 0.41432384436183867, -0.22629715716562715
2h, 0.5, 0.05, 1, 10, 0.04770072053891994, -0.4036952222071746
2h, 0.5, 0.05, 1, 20, -0.0970664336117848, -0.3375499343875258
2h, 0.5, 0.05, 1, 30, -0.13390129575233245, -0.41329861425351366
2h, 0.5, 0.05, 5, 3, 0.043620567245691966, -0.12482421526396403
2h, 0.5, 0.05, 5, 5, -0.0240792383175642, -0.16997132769924872
2h, 0.5, 0.05, 5, 10, -0.12680188339762755, -0.24087312479222
2h, 0.5, 0.05, 5, 20, -0.17993165041390524, -0.2725931040415045
2h, 0.5, 0.05, 5, 30, -0.18417939496132496, -0.285671524094392
2h, 0.5, 0.05, 10, 3, 0.08706766987345582, -0.07575412950375027
2h, 0.5, 0.05, 10, 5, -0.009157444115395319, -0.15486416261717673
2h, 0.5, 0.05, 10, 10, -0.1336470716410505, -0.21488660338780496
2h, 0.5, 0.05, 10, 20, -0.13871178501582204, -0.19579407866049847
2h, 0.5, 0.05, 10, 30, -0.14076659360427235, -0.21824137574164593
2h, 0.5, 0.05, 20, 3, -0.06185850202434895, -0.09719048668581765
2h, 0.5, 0.05, 20, 5, -0.06576006000003787, -0.13758055301977645
2h, 0.5, 0.05, 20, 10, -0.1258285956173878, -0.1468371028805575
2h, 0.5, 0.05, 20, 20, -0.15405564492701795, -0.1571820852203124
2h, 0.5, 0.05, 20, 30, -0.17414884536034048, -0.18812065075772455
2h, 0.5, 0.05, 30, 3, -0.12294159588129272, -0.16075575675185427
2h, 0.5, 0.05, 30, 5, -0.10852003321793702, -0.158534413917371
2h, 0.5, 0.05, 30, 10, -0.18421313406465467, -0.19424700557369523
2h, 0.5, 0.05, 30, 20, -0.17013679864528464, -0.18375165467165255
2h, 0.5, 0.05, 30, 30, -0.1987646869864922, -0.21614041804464434
2h, 0.5, 0.2, 1, 3, 0.3913483312630981, -0.385962058691663
2h, 0.5, 0.2, 1, 5, 1.949979326346261, -0.33892172283993127
2h, 0.5, 0.2, 1, 10, 0.33267614419774216, -0.6719406547072495
2h, 0.5, 0.2, 1, 20, 0.028403967037764932, -0.617237233680122
2h, 0.5, 0.2, 1, 30, 0.10584767838187115, -0.6687631439649292
2h, 0.5, 0.2, 5, 3, 0.1007237782488648, -0.2466085806126358
2h, 0.5, 0.2, 5, 5, -0.00048036278296959, -0.28621803778404076
2h, 0.5, 0.2, 5, 10, -0.29144967456215876, -0.448840185795771
2h, 0.5, 0.2, 5, 20, -0.3414052173995087, -0.49687066540596136
2h, 0.5, 0.2, 5, 30, -0.3639399094374207, -0.4949874858618909
2h, 0.5, 0.2, 10, 3, 0.10629934933358087, -0.1621752936077122
2h, 0.5, 0.2, 10, 5, -0.11808887341086338, -0.2828523993826054
2h, 0.5, 0.2, 10, 10, -0.342283823809567, -0.3772999477301492
2h, 0.5, 0.2, 10, 20, -0.3091142044239057, -0.36530983131325423
2h, 0.5, 0.2, 10, 30, -0.31084496001646766, -0.3693537514259587
2h, 0.5, 0.2, 20, 3, -0.19476508545113502, -0.24622277646665403
2h, 0.5, 0.2, 20, 5, -0.25833306743718376, -0.30923742399130183
2h, 0.5, 0.2, 20, 10, -0.3754446926840027, -0.3982020573125087
2h, 0.5, 0.2, 20, 20, -0.3925933833195294, -0.4035986025457582
2h, 0.5, 0.2, 20, 30, -0.39135867466001584, -0.41816430339868904
2h, 0.5, 0.2, 30, 3, -0.3007319775550529, -0.3611191578816717
2h, 0.5, 0.2, 30, 5, -0.32715995276138965, -0.38081071511930753
2h, 0.5, 0.2, 30, 10, -0.43705370659326015, -0.4453085484455922
2h, 0.5, 0.2, 30, 20, -0.4008603567561234, -0.4244042424364177
2h, 0.5, 0.2, 30, 30, -0.4191333766154899, -0.4435717663335942
2h, 0.8, 0.05, 1, 3, 0.19183520458171044, -0.1625373008218315
2h, 0.8, 0.05, 1, 5, 0.2463648455045373, -0.1690839725850769
2h, 0.8, 0.05, 1, 10, 0.13344416213808552, -0.2574493571209029
2h, 0.8, 0.05, 1, 20, -0.010046102572340398, -0.2092786902887931
2h, 0.8, 0.05, 1, 30, -0.025875134345313633, -0.26445552273852524
2h, 0.8, 0.05, 5, 3, 0.08774435740777875, -0.06663830650168356
2h, 0.8, 0.05, 5, 5, 0.06668328153052827, -0.09721717683311148
2h, 0.8, 0.05, 5, 10, -0.01568115677213977, -0.12424376999418596
2h, 0.8, 0.05, 5, 20, -0.05216527841139307, -0.13169073985680568
2h, 0.8, 0.05, 5, 30, -0.05679388519439821, -0.1355020321754533
2h, 0.8, 0.05, 10, 3, 0.05502688909718856, -0.05337514385843123
2h, 0.8, 0.05, 10, 5, 0.03242962636413571, -0.08507487464786823
2h, 0.8, 0.05, 10, 10, -0.043573474841465454, -0.11100468368380312
2h, 0.8, 0.05, 10, 20, -0.07416996452220537, -0.10719820989334428
2h, 0.8, 0.05, 10, 30, -0.08273977712088654, -0.1191997867770801
2h, 0.8, 0.05, 20, 3, -0.07224692036174418, -0.09106250386520853
2h, 0.8, 0.05, 20, 5, -0.06380024519779515, -0.12279470620729926
2h, 0.8, 0.05, 20, 10, -0.09215332901455797, -0.11615835076847247
2h, 0.8, 0.05, 20, 20, -0.12652585631916047, -0.13813124148718725
2h, 0.8, 0.05, 20, 30, -0.1549096425234362, -0.16059499980950043
2h, 0.8, 0.05, 30, 3, -0.1059810676521672, -0.11869931339737627
2h, 0.8, 0.05, 30, 5, -0.09914368062577972, -0.12479408286275939
2h, 0.8, 0.05, 30, 10, -0.17096179498974584, -0.1777137089368308
2h, 0.8, 0.05, 30, 20, -0.16247821719292854, -0.16739823721021863
2h, 0.8, 0.05, 30, 30, -0.18503771824870996, -0.19073962492559515
2h, 0.8, 0.2, 1, 3, 0.7088318091593804, -0.3008545989090382
2h, 0.8, 0.2, 1, 5, 0.9653977612436735, -0.2932330303209888
2h, 0.8, 0.2, 1, 10, 0.5041020837853472, -0.48587402901444743
2h, 0.8, 0.2, 1, 20, 0.14337696725297944, -0.4454614170982695
2h, 0.8, 0.2, 1, 30, 0.2419948177441873, -0.48588720140035224
2h, 0.8, 0.2, 5, 3, 0.22146611732801835, -0.15668898211819016
2h, 0.8, 0.2, 5, 5, 0.15403181788007925, -0.19426245410271936
2h, 0.8, 0.2, 5, 10, -0.08407683855353287, -0.28358533680173814
2h, 0.8, 0.2, 5, 20, -0.11435954402818937, -0.2692431343153897
2h, 0.8, 0.2, 5, 30, -0.157101417229905, -0.2575636015147422
2h, 0.8, 0.2, 10, 3, 0.07120025838732746, -0.11106854190036552
2h, 0.8, 0.2, 10, 5, -0.008559998055864049, -0.1894930165776173
2h, 0.8, 0.2, 10, 10, -0.1434754027296622, -0.24221872022518864
2h, 0.8, 0.2, 10, 20, -0.1663753135841478, -0.2345070858453232
2h, 0.8, 0.2, 10, 30, -0.20297191711471085, -0.2279452910526042
2h, 0.8, 0.2, 20, 3, -0.21547870491649523, -0.26277664342586937
2h, 0.8, 0.2, 20, 5, -0.23025600272703828, -0.2801541585760349
2h, 0.8, 0.2, 20, 10, -0.28832316232638033, -0.31778878805475863
2h, 0.8, 0.2, 20, 20, -0.31588679416493404, -0.34593469738758487
2h, 0.8, 0.2, 20, 30, -0.35140905916092857, -0.36355392424705857
2h, 0.8, 0.2, 30, 3, -0.2904420857495339, -0.32226744201277957
2h, 0.8, 0.2, 30, 5, -0.3033172445124902, -0.3393318741009511
2h, 0.8, 0.2, 30, 10, -0.39779396159223324, -0.40408125975568476
2h, 0.8, 0.2, 30, 20, -0.36795947431697074, -0.38109312842751664
2h, 0.8, 0.2, 30, 30, -0.39094007991471247, -0.3951278499592471
3h, 0.5, 0.05, 1, 3, 0.20928756642147284, -0.2572558806089127
3h, 0.5, 0.05, 1, 5, 0.3401385010815339, -0.2838162572703269
3h, 0.5, 0.05, 1, 10, 0.15995451052446863, -0.37201842673213925
3h, 0.5, 0.05, 1, 20, 0.07758654168364765, -0.33920927615905816
3h, 0.5, 0.05, 1, 30, -0.11596021660119771, -0.41466439036439207
3h, 0.5, 0.05, 5, 3, 0.11066238394965433, -0.14280071874718547
3h, 0.5, 0.05, 5, 5, 0.07263755157190022, -0.17259717898383975
3h, 0.5, 0.05, 5, 10, -0.03687307134031548, -0.17334891812343434
3h, 0.5, 0.05, 5, 20, -0.06476625613372533, -0.20568414565307425
3h, 0.5, 0.05, 5, 30, -0.11563873359695676, -0.22664827518524444
3h, 0.5, 0.05, 10, 3, 0.08261948354694382, -0.1122332543413781
3h, 0.5, 0.05, 10, 5, 0.013278844189360317, -0.1482723181977812
3h, 0.5, 0.05, 10, 10, -0.07315886010535433, -0.1656357942701997
3h, 0.5, 0.05, 10, 20, -0.10285972384816489, -0.17031020355269377
3h, 0.5, 0.05, 10, 30, -0.1421180844956258, -0.2037177882239639
3h, 0.5, 0.05, 20, 3, -0.02606458978173165, -0.10254834035080551
3h, 0.5, 0.05, 20, 5, -0.044833040099054644, -0.13214685938055237
3h, 0.5, 0.05, 20, 10, -0.10105278241001847, -0.12295352543049975
3h, 0.5, 0.05, 20, 20, -0.11524603468007588, -0.13632433732484683
3h, 0.5, 0.05, 20, 30, -0.11504933241263438, -0.13901693529696757
3h, 0.5, 0.05, 30, 3, -0.07564845914253304, -0.12488857619815597
3h, 0.5, 0.05, 30, 5, -0.10062677672494302, -0.150548064959786
3h, 0.5, 0.05, 30, 10, -0.16450326146297534, -0.16893426346517237
3h, 0.5, 0.05, 30, 20, -0.14314297469728288, -0.16106256536861963
3h, 0.5, 0.05, 30, 30, -0.1676375731580595, -0.18534477264352978
3h, 0.5, 0.2, 1, 3, 0.9032979803472885, -0.39294282024564464
3h, 0.5, 0.2, 1, 5, 1.1888196977660144, -0.4331676269150304
3h, 0.5, 0.2, 1, 10, 0.4652071030546514, -0.6252722781065025
3h, 0.5, 0.2, 1, 20, 0.03703491967029793, -0.6068546718145174
3h, 0.5, 0.2, 1, 30, -0.04235816751298138, -0.664405782161542
3h, 0.5, 0.2, 5, 3, 0.25358179582319895, -0.29077170163472454
3h, 0.5, 0.2, 5, 5, 0.07557018132841486, -0.3396557370885187
3h, 0.5, 0.2, 5, 10, -0.20401189234999184, -0.3986218468745185
3h, 0.5, 0.2, 5, 20, -0.24475535468188137, -0.4386319044155045
3h, 0.5, 0.2, 5, 30, -0.30832701080417335, -0.44165892056891376
3h, 0.5, 0.2, 10, 3, 0.12467649394900837, -0.23113990889065494
3h, 0.5, 0.2, 10, 5, -0.11535568246232175, -0.29230339151613993
3h, 0.5, 0.2, 10, 10, -0.2791845396280934, -0.33338026372901397
3h, 0.5, 0.2, 10, 20, -0.2921536578303523, -0.3724772619521539
3h, 0.5, 0.2, 10, 30, -0.3100878579686318, -0.37544376942249436
3h, 0.5, 0.2, 20, 3, -0.13989711649669956, -0.22873946720321658
3h, 0.5, 0.2, 20, 5, -0.23543960768047345, -0.2987934368895273
3h, 0.5, 0.2, 20, 10, -0.34459207664660374, -0.37006612651932047
3h, 0.5, 0.2, 20, 20, -0.3569154557049521, -0.39300377421718313
3h, 0.5, 0.2, 20, 30, -0.33388665172996157, -0.38015839790094763
3h, 0.5, 0.2, 30, 3, -0.24702136115277096, -0.3213544279964051
3h, 0.5, 0.2, 30, 5, -0.317502804414343, -0.36668264198777367
3h, 0.5, 0.2, 30, 10, -0.41901186047639183, -0.42159915944299
3h, 0.5, 0.2, 30, 20, -0.382053552303683, -0.41515468234341824
3h, 0.5, 0.2, 30, 30, -0.3927807738401051, -0.42686748195785196
3h, 0.8, 0.05, 1, 3, 0.311126613276552, -0.1543596037092132
3h, 0.8, 0.05, 1, 5, 0.3664739635990424, -0.16831167324899787
3h, 0.8, 0.05, 1, 10, 0.2819375444771306, -0.19901514515374252
3h, 0.8, 0.05, 1, 20, 0.34100846182561195, -0.134449867845587
3h, 0.8, 0.05, 1, 30, 0.11889235073886795, -0.22269624570246194
3h, 0.8, 0.05, 5, 3, 0.13764921565894928, -0.06501490297609147
3h, 0.8, 0.05, 5, 5, 0.15374284244796477, -0.07257247438039738
3h, 0.8, 0.05, 5, 10, 0.034813111539249375, -0.09767735709582792
3h, 0.8, 0.05, 5, 20, 0.032322976943373494, -0.11666160849176344
3h, 0.8, 0.05, 5, 30, -0.01695187081393712, -0.1268200271441472
3h, 0.8, 0.05, 10, 3, 0.07215483942501555, -0.06563825071771434
3h, 0.8, 0.05, 10, 5, 0.0343246453435877, -0.09012038790216759
3h, 0.8, 0.05, 10, 10, -0.03932070929945619, -0.09790250491974095
3h, 0.8, 0.05, 10, 20, -0.056909284510353486, -0.1114575153899443
3h, 0.8, 0.05, 10, 30, -0.11205020162599733, -0.1376975872421431
3h, 0.8, 0.05, 20, 3, -0.021667055738760932, -0.08216168906345589
3h, 0.8, 0.05, 20, 5, -0.03463495502993075, -0.11194816354940884
3h, 0.8, 0.05, 20, 10, -0.08032195924319152, -0.10915834060861884
3h, 0.8, 0.05, 20, 20, -0.09696099220034615, -0.1262586760926656
3h, 0.8, 0.05, 20, 30, -0.1146653893794447, -0.1258490277208394
3h, 0.8, 0.05, 30, 3, -0.06758857361658888, -0.09441752372100298
3h, 0.8, 0.05, 30, 5, -0.09672860764022528, -0.12896740761556558
3h, 0.8, 0.05, 30, 10, -0.1611517325762899, -0.16745418816978241
3h, 0.8, 0.05, 30, 20, -0.15043326564581128, -0.16491677922839354
3h, 0.8, 0.05, 30, 30, -0.17103247545027922, -0.17679024655309472
3h, 0.8, 0.2, 1, 3, 1.2349815935446067, -0.2877206793263982
3h, 0.8, 0.2, 1, 5, 1.3098819815351934, -0.25986160557861193
3h, 0.8, 0.2, 1, 10, 0.9771061021301937, -0.3717567067280976
3h, 0.8, 0.2, 1, 20, 0.867131265112109, -0.31433820270738777
3h, 0.8, 0.2, 1, 30, 0.7196770667978312, -0.3912947350844145
3h, 0.8, 0.2, 5, 3, 0.32437492063224993, -0.14501930586908285
3h, 0.8, 0.2, 5, 5, 0.2617636826492109, -0.17977747360207064
3h, 0.8, 0.2, 5, 10, 0.012424721426757657, -0.24980108172720517
3h, 0.8, 0.2, 5, 20, 0.01008708325144081, -0.250112266355102
3h, 0.8, 0.2, 5, 30, -0.09285855099849083, -0.2520576144699015
3h, 0.8, 0.2, 10, 3, 0.09976398635971018, -0.13554830348814673
3h, 0.8, 0.2, 10, 5, -0.049627553054659934, -0.22503619241483108
3h, 0.8, 0.2, 10, 10, -0.18026753887712532, -0.2799120861712556
3h, 0.8, 0.2, 10, 20, -0.18328810717497945, -0.2883438462439224
3h, 0.8, 0.2, 10, 30, -0.261628876037586, -0.2933588764026074
3h, 0.8, 0.2, 20, 3, -0.12019244085507863, -0.20720545410201152
3h, 0.8, 0.2, 20, 5, -0.18818088324656235, -0.25056795764748585
3h, 0.8, 0.2, 20, 10, -0.266243156764692, -0.3037212037780721
3h, 0.8, 0.2, 20, 20, -0.2741489539015809, -0.3287396800580824
3h, 0.8, 0.2, 20, 30, -0.2980554965237894, -0.3218345334058659
3h, 0.8, 0.2, 30, 3, -0.2266410112308096, -0.26598445207377097
3h, 0.8, 0.2, 30, 5, -0.29163133985365663, -0.3160968873316451
3h, 0.8, 0.2, 30, 10, -0.38062823625568987, -0.3836478024819504
3h, 0.8, 0.2, 30, 20, -0.34697973892359, -0.3769154789934246
3h, 0.8, 0.2, 30, 30, -0.36770388169450874, -0.3803274544775491
4h, 0.5, 0.05, 1, 3, 0.13059822742422678, -0.28329233059233694
4h, 0.5, 0.05, 1, 5, 0.2799242872952199, -0.26100503809248354
4h, 0.5, 0.05, 1, 10, 0.2389547217866248, -0.3122935386576886
4h, 0.5, 0.05, 1, 20, 0.12195931286428263, -0.32914752964007465
4h, 0.5, 0.05, 1, 30, -0.09525480222355387, -0.42574910939527055
4h, 0.5, 0.05, 5, 3, 0.014107550887876297, -0.12519269639148733
4h, 0.5, 0.05, 5, 5, -0.009320737384021949, -0.152544113203403
4h, 0.5, 0.05, 5, 10, -0.136835286973649, -0.18764307856405027
4h, 0.5, 0.05, 5, 20, -0.15209375411188564, -0.22510196927053328
4h, 0.5, 0.05, 5, 30, -0.18120921542623136, -0.24423153318791224
4h, 0.5, 0.05, 10, 3, 0.08290583312268707, -0.08421735649869588
4h, 0.5, 0.05, 10, 5, 0.03109912868148368, -0.11910924568678882
4h, 0.5, 0.05, 10, 10, -0.07938935999171026, -0.15756023015640697
4h, 0.5, 0.05, 10, 20, -0.11877177799142657, -0.18542905133894927
4h, 0.5, 0.05, 10, 30, -0.14003414837451678, -0.20164992026142037
4h, 0.5, 0.05, 20, 3, -0.028299454715073002, -0.09178583983816668
4h, 0.5, 0.05, 20, 5, -0.04309464638631699, -0.11370665752343723
4h, 0.5, 0.05, 20, 10, -0.07975797627176873, -0.10468104473927031
4h, 0.5, 0.05, 20, 20, -0.11794350390500286, -0.13797432096687368
4h, 0.5, 0.05, 20, 30, -0.16210114106678564, -0.1837611126444354
4h, 0.5, 0.05, 30, 3, -0.052828862977099655, -0.09920204683651146
4h, 0.5, 0.05, 30, 5, -0.08788529947625368, -0.129596734008799
4h, 0.5, 0.05, 30, 10, -0.1350548700480243, -0.14798966300433547
4h, 0.5, 0.05, 30, 20, -0.14123504028772316, -0.16178216513711818
4h, 0.5, 0.05, 30, 30, -0.18826655257896974, -0.20809786124814555
4h, 0.5, 0.2, 1, 3, 0.8122804976014488, -0.37389575480542603
4h, 0.5, 0.2, 1, 5, 1.2669326472409543, -0.3544784492280978
4h, 0.5, 0.2, 1, 10, 0.8512727457667857, -0.5361998641334419
4h, 0.5, 0.2, 1, 20, 0.4354615573451939, -0.5488135014541939
4h, 0.5, 0.2, 1, 30, 0.2288118388496092, -0.6303439712185289
4h, 0.5, 0.2, 5, 3, 0.07098594879003883, -0.264783033356192
4h, 0.5, 0.2, 5, 5, -0.06604324424685126, -0.29983305327440324
4h, 0.5, 0.2, 5, 10, -0.3377764573846601, -0.42622204502139993
4h, 0.5, 0.2, 5, 20, -0.33637106387543025, -0.45252419706563196
4h, 0.5, 0.2, 5, 30, -0.3509432517640533, -0.45196122998221944
4h, 0.5, 0.2, 10, 3, 0.07476032179183334, -0.19436540769161947
4h, 0.5, 0.2, 10, 5, -0.11875557846782103, -0.2600969843363268
4h, 0.5, 0.2, 10, 10, -0.31745838562493134, -0.3579870514320427
4h, 0.5, 0.2, 10, 20, -0.32676184391805096, -0.3875690743086191
4h, 0.5, 0.2, 10, 30, -0.3298345364754295, -0.38751395808526223
4h, 0.5, 0.2, 20, 3, -0.17899052968087903, -0.2587462810925846
4h, 0.5, 0.2, 20, 5, -0.2604175962409856, -0.31022560069194083
4h, 0.5, 0.2, 20, 10, -0.3522644546635977, -0.377840556237644
4h, 0.5, 0.2, 20, 20, -0.3748161214723036, -0.4001027079501518
4h, 0.5, 0.2, 20, 30, -0.39430772587443774, -0.4251258614245583
4h, 0.5, 0.2, 30, 3, -0.2432069489267643, -0.3023206012199299
4h, 0.5, 0.2, 30, 5, -0.3233452901811342, -0.36148122778618486
4h, 0.5, 0.2, 30, 10, -0.4009367124662375, -0.41170795741569344
4h, 0.5, 0.2, 30, 20, -0.37800460820108694, -0.4073034043363639
4h, 0.5, 0.2, 30, 30, -0.41008452127168393, -0.44218125755614457
4h, 0.8, 0.05, 1, 3, 0.16987131296274005, -0.1744197700220359
4h, 0.8, 0.05, 1, 5, 0.25440808970931483, -0.18299591996151665
4h, 0.8, 0.05, 1, 10, 0.19150224113142267, -0.20887689429543588
4h, 0.8, 0.05, 1, 20, 0.26892016363114535, -0.14348033819960027
4h, 0.8, 0.05, 1, 30, 0.021576183016248196, -0.27756732195708567
4h, 0.8, 0.05, 5, 3, 0.061659949089259536, -0.07145040519088708
4h, 0.8, 0.05, 5, 5, 0.11777124199842182, -0.07096961222747022
4h, 0.8, 0.05, 5, 10, -0.03403173069429721, -0.12495330702073904
4h, 0.8, 0.05, 5, 20, -0.02521457721606213, -0.13138780824479457
